	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	17194222	17194222_0	0	226	Genetic	JJ	0	7	['O']	[None]	[None]	[None]
1	17194222	17194222_0	0	226	Analysis	NN	8	16	['O']	[None]	[None]	[None]
2	17194222	17194222_0	0	226	of	IN	17	19	['O']	[None]	[None]	[None]
3	17194222	17194222_0	0	226	the	DT	20	23	['O']	[None]	[None]	[None]
4	17194222	17194222_0	0	226	Roles	NNP	24	29	['O']	[None]	[None]	[None]
5	17194222	17194222_0	0	226	of	IN	30	32	['O']	[None]	[None]	[None]
6	17194222	17194222_0	0	226	BMP2	NNP	33	37	['B']	['PR_reasoned_2017_04_17_Instance_32791']	['PR:000000164']	['BMP2']
7	17194222	17194222_0	0	226	,	,	37	38	['O']	[None]	[None]	[None]
8	17194222	17194222_0	0	226	BMP4	NNP	39	43	['B']	['PR_reasoned_2017_04_17_Instance_32793']	['PR:000000165']	['BMP4']
9	17194222	17194222_0	0	226	,	,	43	44	['O']	[None]	[None]	[None]
10	17194222	17194222_0	0	226	and	CC	45	48	['O']	[None]	[None]	[None]
11	17194222	17194222_0	0	226	BMP7	NNP	49	53	['B']	['PR_reasoned_2017_04_17_Instance_32795']	['PR:000000168']	['BMP7']
12	17194222	17194222_0	0	226	in	IN	54	56	['O']	[None]	[None]	[None]
13	17194222	17194222_0	0	226	Limb	NNP	57	61	['O']	[None]	[None]	[None]
14	17194222	17194222_0	0	226	Patterning	NNP	62	72	['O']	[None]	[None]	[None]
15	17194222	17194222_0	0	226	and	CC	73	76	['O']	[None]	[None]	[None]
16	17194222	17194222_0	0	226	Skeletogenesis	NNP	77	91	['O']	[None]	[None]	[None]
17	17194222	17194222_0	0	226	Abstract	NNP	93	101	['O']	[None]	[None]	[None]
18	17194222	17194222_0	0	226	Bone	NNP	103	107	['B']	['PR_reasoned_2017_04_17_Instance_32797']	['PR:000000034']	['BMP']
19	17194222	17194222_0	0	226	morphogenetic	JJ	108	121	['I']	['PR_reasoned_2017_04_17_Instance_32797']	['PR:000000034']	['BMP']
20	17194222	17194222_0	0	226	protein	NN	122	129	['I']	['PR_reasoned_2017_04_17_Instance_32797']	['PR:000000034']	['BMP']
21	17194222	17194222_0	0	226	(	(	130	131	['O']	[None]	[None]	[None]
22	17194222	17194222_0	0	226	BMP	NNP	131	134	['B']	['PR_reasoned_2017_04_17_Instance_32799']	['PR:000000034']	['BMP']
23	17194222	17194222_0	0	226	)	)	134	135	['O']	[None]	[None]	[None]
24	17194222	17194222_0	0	226	family	NN	136	142	['O']	[None]	[None]	[None]
25	17194222	17194222_0	0	226	members	NNS	143	150	['O']	[None]	[None]	[None]
26	17194222	17194222_0	0	226	,	,	150	151	['O']	[None]	[None]	[None]
27	17194222	17194222_0	0	226	including	VBG	152	161	['O']	[None]	[None]	[None]
28	17194222	17194222_0	0	226	BMP2	NNP	162	166	['B']	['PR_reasoned_2017_04_17_Instance_32801']	['PR:000000164']	['BMP2']
29	17194222	17194222_0	0	226	,	,	166	167	['O']	[None]	[None]	[None]
30	17194222	17194222_0	0	226	BMP4	NNP	168	172	['B']	['PR_reasoned_2017_04_17_Instance_32803']	['PR:000000165']	['BMP4']
31	17194222	17194222_0	0	226	,	,	172	173	['O']	[None]	[None]	[None]
32	17194222	17194222_0	0	226	and	CC	174	177	['O']	[None]	[None]	[None]
33	17194222	17194222_0	0	226	BMP7	NNP	178	182	['B']	['PR_reasoned_2017_04_17_Instance_32805']	['PR:000000168']	['BMP7']
34	17194222	17194222_0	0	226	,	,	182	183	['O']	[None]	[None]	[None]
35	17194222	17194222_0	0	226	are	VBP	184	187	['O']	[None]	[None]	[None]
36	17194222	17194222_0	0	226	expressed	VBN	188	197	['O']	[None]	[None]	[None]
37	17194222	17194222_0	0	226	throughout	IN	198	208	['O']	[None]	[None]	[None]
38	17194222	17194222_0	0	226	limb	NN	209	213	['O']	[None]	[None]	[None]
39	17194222	17194222_0	0	226	development	NN	214	225	['O']	[None]	[None]	[None]
40	17194222	17194222_0	0	226	.	.	225	226	['O']	[None]	[None]	[None]
41	17194222	17194222_1	227	322	BMPs	NNS	227	231	['B']	['PR_reasoned_2017_04_17_Instance_32807']	['PR:000000034']	['BMP']
42	17194222	17194222_1	227	322	have	VBP	232	236	['O']	[None]	[None]	[None]
43	17194222	17194222_1	227	322	been	VBN	237	241	['O']	[None]	[None]	[None]
44	17194222	17194222_1	227	322	implicated	VBN	242	252	['O']	[None]	[None]	[None]
45	17194222	17194222_1	227	322	in	IN	253	255	['O']	[None]	[None]	[None]
46	17194222	17194222_1	227	322	early	JJ	256	261	['O']	[None]	[None]	[None]
47	17194222	17194222_1	227	322	limb	NN	262	266	['O']	[None]	[None]	[None]
48	17194222	17194222_1	227	322	patterning	NN	267	277	['O']	[None]	[None]	[None]
49	17194222	17194222_1	227	322	as	RB	278	280	['O']	[None]	[None]	[None]
50	17194222	17194222_1	227	322	well	RB	281	285	['O']	[None]	[None]	[None]
51	17194222	17194222_1	227	322	as	IN	286	288	['O']	[None]	[None]	[None]
52	17194222	17194222_1	227	322	in	IN	289	291	['O']	[None]	[None]	[None]
53	17194222	17194222_1	227	322	the	DT	292	295	['O']	[None]	[None]	[None]
54	17194222	17194222_1	227	322	process	NN	296	303	['O']	[None]	[None]	[None]
55	17194222	17194222_1	227	322	of	IN	304	306	['O']	[None]	[None]	[None]
56	17194222	17194222_1	227	322	skeletogenesis	NN	307	321	['O']	[None]	[None]	[None]
57	17194222	17194222_1	227	322	.	.	321	322	['O']	[None]	[None]	[None]
58	17194222	17194222_2	323	600	However	RB	323	330	['O']	[None]	[None]	[None]
59	17194222	17194222_2	323	600	,	,	330	331	['O']	[None]	[None]	[None]
60	17194222	17194222_2	323	600	due	JJ	332	335	['O']	[None]	[None]	[None]
61	17194222	17194222_2	323	600	to	TO	336	338	['O']	[None]	[None]	[None]
62	17194222	17194222_2	323	600	complications	NNS	339	352	['O']	[None]	[None]	[None]
