	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	15836427	15836427_0	0	274	A	DT	0	1	['O']	[None]	[None]	[None]
1	15836427	15836427_0	0	274	Developmental	NNP	2	15	['O']	[None]	[None]	[None]
2	15836427	15836427_0	0	274	Switch	NNP	16	22	['O']	[None]	[None]	[None]
3	15836427	15836427_0	0	274	in	IN	23	25	['O']	[None]	[None]	[None]
4	15836427	15836427_0	0	274	the	DT	26	29	['O']	[None]	[None]	[None]
5	15836427	15836427_0	0	274	Response	NNP	30	38	['O']	[None]	[None]	[None]
6	15836427	15836427_0	0	274	of	IN	39	41	['O']	[None]	[None]	[None]
7	15836427	15836427_0	0	274	DRG	NNP	42	45	['O']	[None]	[None]	[None]
8	15836427	15836427_0	0	274	Neurons	NNP	46	53	['O']	[None]	[None]	[None]
9	15836427	15836427_0	0	274	to	TO	54	56	['O']	[None]	[None]	[None]
10	15836427	15836427_0	0	274	ETS	NNP	57	60	['O']	[None]	[None]	[None]
11	15836427	15836427_0	0	274	Transcription	NNP	61	74	['O']	[None]	[None]	[None]
12	15836427	15836427_0	0	274	Factor	NNP	75	81	['O']	[None]	[None]	[None]
13	15836427	15836427_0	0	274	Signaling	NNP	82	91	['O']	[None]	[None]	[None]
14	15836427	15836427_0	0	274	Abstract	NNP	93	101	['O']	[None]	[None]	[None]
15	15836427	15836427_0	0	274	Two	CD	103	106	['O']	[None]	[None]	[None]
16	15836427	15836427_0	0	274	ETS	NNP	107	110	['O']	[None]	[None]	[None]
17	15836427	15836427_0	0	274	transcription	NN	111	124	['O']	[None]	[None]	[None]
18	15836427	15836427_0	0	274	factors	NNS	125	132	['O']	[None]	[None]	[None]
19	15836427	15836427_0	0	274	of	IN	133	135	['O']	[None]	[None]	[None]
20	15836427	15836427_0	0	274	the	DT	136	139	['O']	[None]	[None]	[None]
21	15836427	15836427_0	0	274	Pea3	NNP	140	144	['O']	[None]	[None]	[None]
22	15836427	15836427_0	0	274	subfamily	RB	145	154	['O']	[None]	[None]	[None]
23	15836427	15836427_0	0	274	are	VBP	155	158	['O']	[None]	[None]	[None]
24	15836427	15836427_0	0	274	induced	VBN	159	166	['O']	[None]	[None]	[None]
25	15836427	15836427_0	0	274	in	IN	167	169	['O']	[None]	[None]	[None]
26	15836427	15836427_0	0	274	subpopulations	NNS	170	184	['O']	[None]	[None]	[None]
27	15836427	15836427_0	0	274	of	IN	185	187	['O']	[None]	[None]	[None]
28	15836427	15836427_0	0	274	dorsal	JJ	188	194	['O']	[None]	[None]	[None]
29	15836427	15836427_0	0	274	root	NN	195	199	['O']	[None]	[None]	[None]
30	15836427	15836427_0	0	274	ganglion	NN	200	208	['O']	[None]	[None]	[None]
31	15836427	15836427_0	0	274	(	(	209	210	['O']	[None]	[None]	[None]
32	15836427	15836427_0	0	274	DRG	NNP	210	213	['O']	[None]	[None]	[None]
33	15836427	15836427_0	0	274	)	)	213	214	['O']	[None]	[None]	[None]
34	15836427	15836427_0	0	274	sensory	NN	215	222	['O']	[None]	[None]	[None]
35	15836427	15836427_0	0	274	and	CC	223	226	['O']	[None]	[None]	[None]
36	15836427	15836427_0	0	274	spinal	JJ	227	233	['O']	[None]	[None]	[None]
37	15836427	15836427_0	0	274	motor	NN	234	239	['O']	[None]	[None]	[None]
38	15836427	15836427_0	0	274	neurons	NNS	240	247	['O']	[None]	[None]	[None]
39	15836427	15836427_0	0	274	by	IN	248	250	['O']	[None]	[None]	[None]
40	15836427	15836427_0	0	274	target	NN	251	257	['O']	[None]	[None]	[None]
41	15836427	15836427_0	0	274	-	:	257	258	['O']	[None]	[None]	[None]
42	15836427	15836427_0	0	274	derived	JJ	258	265	['O']	[None]	[None]	[None]
43	15836427	15836427_0	0	274	factors	NNS	266	273	['O']	[None]	[None]	[None]
44	15836427	15836427_0	0	274	.	.	273	274	['O']	[None]	[None]	[None]
45	15836427	15836427_1	275	380	Their	PRP$	275	280	['O']	[None]	[None]	[None]
46	15836427	15836427_1	275	380	expression	NN	281	291	['O']	[None]	[None]	[None]
47	15836427	15836427_1	275	380	controls	NNS	292	300	['O']	[None]	[None]	[None]
48	15836427	15836427_1	275	380	late	JJ	301	305	['O']	[None]	[None]	[None]
49	15836427	15836427_1	275	380	aspects	NNS	306	313	['O']	[None]	[None]	[None]
50	15836427	15836427_1	275	380	of	IN	314	316	['O']	[None]	[None]	[None]
51	15836427	15836427_1	275	380	neuronal	JJ	317	325	['O']	[None]	[None]	[None]
52	15836427	15836427_1	275	380	differentiation	NN	326	341	['O']	[None]	[None]	[None]
53	15836427	15836427_1	275	380	such	JJ	342	346	['O']	[None]	[None]	[None]
54	15836427	15836427_1	275	380	as	IN	347	349	['O']	[None]	[None]	[None]
55	15836427	15836427_1	275	380	target	NN	350	356	['O']	[None]	[None]	[None]
56	15836427	15836427_1	275	380	invasion	NN	357	365	['O']	[None]	[None]	[None]
57	15836427	15836427_1	275	380	and	CC	366	369	['O']	[None]	[None]	[None]
58	15836427	15836427_1	275	380	branching	NN	370	379	['O']	[None]	[None]	[None]
59	15836427	15836427_1	275	380	.	.	379	380	['O']	[None]	[None]	[None]
60	15836427	15836427_2	381	508	Here	RB	381	385	['O']	[None]	[None]	[None]
61	15836427	15836427_2	381	508	,	,	385	386	['O']	[None]	[None]	[None]
62	15836427	15836427_2	381	508	we	PRP	387	389	['O']	[None]	[None]	[None]
63	15836427	15836427_2	381	508	show	VBP	390	394	['O']	[None]	[None]	[None]
64	15836427	15836427_2	381	508	that	IN	395	399	['O']	[None]	[None]	[None]
65	15836427	15836427_2	381	508	the	DT	400	403	['O']	[None]	[None]	[None]
66	15836427	15836427_2	381	508	late	JJ	404	408	['O']	[None]	[None]	[None]
67	15836427	15836427_2	381	508	onset	NN	409	414	['O']	[None]	[None]	[None]
68	15836427	15836427_2	381	508	of	IN	415	417	['O']	[None]	[None]	[None]
69	15836427	15836427_2	381	508	ETS	NNP	418	421	['O']	[None]	[None]	[None]
70	15836427	15836427_2	381	508	gene	NN	422	426	['B']	['SO_2017_06_11_Instance_50283']	['SO:0000704']	['gene']
71	15836427	15836427_2	381	508	expression	NN	427	437	['O']	[None]	[None]	[None]
72	15836427	15836427_2	381	508	is	VBZ	438	440	['O']	[None]	[None]	[None]
73	15836427	15836427_2	381	508	an	DT	441	443	['O']	[None]	[None]	[None]
74	15836427	15836427_2	381	508	essential	JJ	444	453	['O']	[None]	[None]	[None]
75	15836427	15836427_2	381	508	requirement	NN	454	465	['O']	[None]	[None]	[None]
76	15836427	15836427_2	381	508	for	IN	466	469	['O']	[None]	[None]	[None]
77	15836427	15836427_2	381	508	normal	JJ	470	476	['O']	[None]	[None]	[None]
78	15836427	15836427_2	381	508	sensory	JJ	477	484	['O']	[None]	[None]	[None]
79	15836427	15836427_2	381	508	neuron	NN	485	491	['O']	[None]	[None]	[None]
80	15836427	15836427_2	381	508	differentiation	NN	492	507	['O']	[None]	[None]	[None]
81	15836427	15836427_2	381	508	.	.	507	508	['O']	[None]	[None]	[None]
