	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	16255782	16255782_0	0	383	CEBPG	NNP	0	5	O	[None]	[None]	[None]
1	16255782	16255782_0	0	383	transcription	NN	6	19	O	[None]	[None]	[None]
2	16255782	16255782_0	0	383	factor	NN	20	26	O	[None]	[None]	[None]
3	16255782	16255782_0	0	383	correlates	VBZ	27	37	O	[None]	[None]	[None]
4	16255782	16255782_0	0	383	with	IN	38	42	O	[None]	[None]	[None]
5	16255782	16255782_0	0	383	antioxidant	JJ	43	54	O	[None]	[None]	[None]
6	16255782	16255782_0	0	383	and	CC	55	58	O	[None]	[None]	[None]
7	16255782	16255782_0	0	383	DNA	NNP	59	62	O	[None]	[None]	[None]
8	16255782	16255782_0	0	383	repair	NN	63	69	O	[None]	[None]	[None]
9	16255782	16255782_0	0	383	genes	NNS	70	75	B	['SO_2017_06_11_Instance_54115']	['SO:0000704']	['gene']
10	16255782	16255782_0	0	383	in	IN	76	78	O	[None]	[None]	[None]
11	16255782	16255782_0	0	383	normal	JJ	79	85	O	[None]	[None]	[None]
12	16255782	16255782_0	0	383	bronchial	JJ	86	95	O	[None]	[None]	[None]
13	16255782	16255782_0	0	383	epithelial	JJ	96	106	O	[None]	[None]	[None]
14	16255782	16255782_0	0	383	cells	NNS	107	112	O	[None]	[None]	[None]
15	16255782	16255782_0	0	383	but	CC	113	116	O	[None]	[None]	[None]
16	16255782	16255782_0	0	383	not	RB	117	120	O	[None]	[None]	[None]
17	16255782	16255782_0	0	383	in	IN	121	123	O	[None]	[None]	[None]
18	16255782	16255782_0	0	383	individuals	NNS	124	135	O	[None]	[None]	[None]
19	16255782	16255782_0	0	383	with	IN	136	140	O	[None]	[None]	[None]
20	16255782	16255782_0	0	383	bronchogenic	JJ	141	153	O	[None]	[None]	[None]
21	16255782	16255782_0	0	383	carcinoma	NN	154	163	O	[None]	[None]	[None]
22	16255782	16255782_0	0	383	Abstract	NNP	165	173	O	[None]	[None]	[None]
23	16255782	16255782_0	0	383	Background	NNP	175	185	O	[None]	[None]	[None]
24	16255782	16255782_0	0	383	Cigarette	NNP	187	196	O	[None]	[None]	[None]
25	16255782	16255782_0	0	383	smoking	NN	197	204	O	[None]	[None]	[None]
26	16255782	16255782_0	0	383	is	VBZ	205	207	O	[None]	[None]	[None]
27	16255782	16255782_0	0	383	the	DT	208	211	O	[None]	[None]	[None]
28	16255782	16255782_0	0	383	primary	JJ	212	219	O	[None]	[None]	[None]
29	16255782	16255782_0	0	383	cause	NN	220	225	O	[None]	[None]	[None]
30	16255782	16255782_0	0	383	of	IN	226	228	O	[None]	[None]	[None]
31	16255782	16255782_0	0	383	bronchogenic	JJ	229	241	O	[None]	[None]	[None]
32	16255782	16255782_0	0	383	carcinoma	NN	242	251	O	[None]	[None]	[None]
33	16255782	16255782_0	0	383	(	(	252	253	O	[None]	[None]	[None]
34	16255782	16255782_0	0	383	BC	NNP	253	255	O	[None]	[None]	[None]
35	16255782	16255782_0	0	383	),	NNP	255	257	O	[None]	[None]	[None]
36	16255782	16255782_0	0	383	yet	RB	258	261	O	[None]	[None]	[None]
37	16255782	16255782_0	0	383	only	RB	262	266	O	[None]	[None]	[None]
38	16255782	16255782_0	0	383	10	CD	267	269	O	[None]	[None]	[None]
39	16255782	16255782_0	0	383	–	JJ	269	270	O	[None]	[None]	[None]
40	16255782	16255782_0	0	383	15	CD	270	272	O	[None]	[None]	[None]
41	16255782	16255782_0	0	383	%	NN	272	273	O	[None]	[None]	[None]
42	16255782	16255782_0	0	383	of	IN	274	276	O	[None]	[None]	[None]
43	16255782	16255782_0	0	383	heavy	JJ	277	282	O	[None]	[None]	[None]
44	16255782	16255782_0	0	383	smokers	NNS	283	290	O	[None]	[None]	[None]
45	16255782	16255782_0	0	383	develop	VBP	291	298	O	[None]	[None]	[None]
46	16255782	16255782_0	0	383	BC	NNP	299	301	O	[None]	[None]	[None]
47	16255782	16255782_0	0	383	and	CC	302	305	O	[None]	[None]	[None]
48	16255782	16255782_0	0	383	it	PRP	306	308	O	[None]	[None]	[None]
49	16255782	16255782_0	0	383	is	VBZ	309	311	O	[None]	[None]	[None]
50	16255782	16255782_0	0	383	likely	JJ	312	318	O	[None]	[None]	[None]
51	16255782	16255782_0	0	383	that	IN	319	323	O	[None]	[None]	[None]
52	16255782	16255782_0	0	383	this	DT	324	328	O	[None]	[None]	[None]
53	16255782	16255782_0	0	383	variation	NN	329	338	O	[None]	[None]	[None]
54	16255782	16255782_0	0	383	in	IN	339	341	O	[None]	[None]	[None]
55	16255782	16255782_0	0	383	risk	NN	342	346	O	[None]	[None]	[None]
56	16255782	16255782_0	0	383	is	VBZ	347	349	O	[None]	[None]	[None]
57	16255782	16255782_0	0	383	,	,	349	350	O	[None]	[None]	[None]
58	16255782	16255782_0	0	383	in	IN	351	353	O	[None]	[None]	[None]
59	16255782	16255782_0	0	383	part	NN	354	358	O	[None]	[None]	[None]
60	16255782	16255782_0	0	383	,	,	358	359	O	[None]	[None]	[None]
61	16255782	16255782_0	0	383	genetically	RB	360	371	B	['SO_2017_06_11_Instance_30603']	['SO:0000704']	['gene']
62	16255782	16255782_0	0	383	determined	VBN	372	382	O	[None]	[None]	[None]
63	16255782	16255782_0	0	383	.	.	382	383	O	[None]	[None]	[None]
64	16255782	16255782_1	384	568	We	PRP	384	386	O	[None]	[None]	[None]
65	16255782	16255782_1	384	568	previously	RB	387	397	O	[None]	[None]	[None]
66	16255782	16255782_1	384	568	reported	VBD	398	406	O	[None]	[None]	[None]
67	16255782	16255782_1	384	568	a	DT	407	408	O	[None]	[None]	[None]
68	16255782	16255782_1	384	568	set	NN	409	412	O	[None]	[None]	[None]
69	16255782	16255782_1	384	568	of	IN	413	415	O	[None]	[None]	[None]
70	16255782	16255782_1	384	568	antioxidant	JJ	416	427	O	[None]	[None]	[None]
71	16255782	16255782_1	384	568	genes	NNS	428	433	B	['SO_2017_06_11_Instance_54117']	['SO:0000704']	['gene']
72	16255782	16255782_1	384	568	for	IN	434	437	O	[None]	[None]	[None]
73	16255782	16255782_1	384	568	which	WDT	438	443	O	[None]	[None]	[None]
74	16255782	16255782_1	384	568	transcript	NN	444	454	B	['SO_2017_06_11_Instance_54119']	['SO:0000673']	['transcript']
75	16255782	16255782_1	384	568	abundance	NN	455	464	O	[None]	[None]	[None]
76	16255782	16255782_1	384	568	was	VBD	465	468	O	[None]	[None]	[None]
77	16255782	16255782_1	384	568	lower	JJR	469	474	O	[None]	[None]	[None]
78	16255782	16255782_1	384	568	in	IN	475	477	O	[None]	[None]	[None]
79	16255782	16255782_1	384	568	normal	JJ	478	484	O	[None]	[None]	[None]
80	16255782	16255782_1	384	568	bronchial	JJ	485	494	O	[None]	[None]	[None]
81	16255782	16255782_1	384	568	epithelial	JJ	495	505	O	[None]	[None]	[None]
82	16255782	16255782_1	384	568	cells	NNS	506	511	O	[None]	[None]	[None]
83	16255782	16255782_1	384	568	(	(	512	513	O	[None]	[None]	[None]
84	16255782	16255782_1	384	568	NBEC	NNP	513	517	O	[None]	[None]	[None]
85	16255782	16255782_1	384	568	)	)	517	518	O	[None]	[None]	[None]
86	16255782	16255782_1	384	568	of	IN	519	521	O	[None]	[None]	[None]
87	16255782	16255782_1	384	568	BC	NNP	522	524	O	[None]	[None]	[None]
88	16255782	16255782_1	384	568	individuals	NNS	525	536	O	[None]	[None]	[None]
89	16255782	16255782_1	384	568	compared	VBN	537	545	O	[None]	[None]	[None]
90	16255782	16255782_1	384	568	to	TO	546	548	O	[None]	[None]	[None]
91	16255782	16255782_1	384	568	non	VB	549	552	O	[None]	[None]	[None]
92	16255782	16255782_1	384	568	-	:	552	553	O	[None]	[None]	[None]
93	16255782	16255782_1	384	568	BC	NNP	553	555	O	[None]	[None]	[None]
94	16255782	16255782_1	384	568	individuals	NNS	556	567	O	[None]	[None]	[None]
95	16255782	16255782_1	384	568	.	.	567	568	O	[None]	[None]	[None]
96	16255782	16255782_2	569	720	In	IN	569	571	O	[None]	[None]	[None]
97	16255782	16255782_2	569	720	unpublished	JJ	572	583	O	[None]	[None]	[None]
98	16255782	16255782_2	569	720	studies	NNS	584	591	O	[None]	[None]	[None]
99	16255782	16255782_2	569	720	of	IN	592	594	O	[None]	[None]	[None]
100	16255782	16255782_2	569	720	the	DT	595	598	O	[None]	[None]	[None]
101	16255782	16255782_2	569	720	same	JJ	599	603	O	[None]	[None]	[None]
102	16255782	16255782_2	569	720	NBEC	NNP	604	608	O	[None]	[None]	[None]
103	16255782	16255782_2	569	720	samples	NNS	609	616	O	[None]	[None]	[None]
104	16255782	16255782_2	569	720	,	,	616	617	O	[None]	[None]	[None]
105	16255782	16255782_2	569	720	transcript	JJ	618	628	B	['SO_2017_06_11_Instance_54121']	['SO:0000673']	['transcript']
106	16255782	16255782_2	569	720	abundance	NN	629	638	O	[None]	[None]	[None]
107	16255782	16255782_2	569	720	values	NNS	639	645	O	[None]	[None]	[None]
