SO_2017_06_11_Instance_18195,"[['8230'], ['8238'], 'homology', 'SO:0000857', 'homologous', '16539743_58']"
SO_2017_06_11_Instance_18197,"[['40784'], ['40792'], 'homology', 'SO:0000857', 'homologous', '16539743_361']"
SO_2017_06_11_Instance_19739,"[['47324', '47341'], ['47335', '47345'], 'fragment of ... gene', 'SO:0000997', 'gene_fragment', '16539743_408']"
SO_2017_06_11_Instance_19741,"[['13357', '13406'], ['13366', '13415'], 'fragments ... for genes', 'SO:0000997', 'gene_fragment', '16539743_120']"
SO_2017_06_11_Instance_225548,"[['9344'], ['9371'], 'nuclear localization signal', 'SO:0001528', 'nuclear_localization_signal', '16539743_71']"
SO_2017_06_11_Instance_225550,"[['24360'], ['24387'], 'nuclear localization signal', 'SO:0001528', 'nuclear_localization_signal', '16539743_225']"
SO_2017_06_11_Instance_27437,"[['6103'], ['6110'], 'helical', 'SO:0001114', 'peptide_helix', '16539743_38']"
SO_2017_06_11_Instance_29357,"[['261'], ['268'], 'modules', 'SO:0000417', 'polypeptide_domain', '16539743_0']"
SO_2017_06_11_Instance_30097,"[['5311'], ['5318'], 'modules', 'SO:0000417', 'polypeptide_domain', '16539743_33']"
SO_2017_06_11_Instance_30583,"[['18383'], ['18390'], 'modules', 'SO:0000417', 'polypeptide_domain', '16539743_170']"
SO_2017_06_11_Instance_31341,"[['7910'], ['7925'], 'initiation site', 'SO:0000318', 'start_codon', '16539743_54']"
SO_2017_06_11_Instance_31763,"[['18655'], ['18661'], 'module', 'SO:0000417', 'polypeptide_domain', '16539743_172']"
SO_2017_06_11_Instance_32423,"[['33317'], ['33323'], 'module', 'SO:0000417', 'polypeptide_domain', '16539743_308']"
SO_2017_06_11_Instance_32531,"[['33431'], ['33438'], 'helical', 'SO:0001114', 'peptide_helix', '16539743_309']"
SO_2017_06_11_Instance_33401,"[['17311'], ['17320'], 'consensus', 'SO:0000994', 'consensus_region', '16539743_158']"
SO_2017_06_11_Instance_36451,"[['18185'], ['18214'], 'transcription initiation site', 'SO:0000315', 'TSS', '16539743_169']"
SO_2017_06_11_Instance_37453,"[['50'], ['56'], 'domain', 'SO:0000417', 'polypeptide_domain', '16539743_0']"
SO_2017_06_11_Instance_37455,"[['170'], ['177'], 'domains', 'SO:0000417', 'polypeptide_domain', '16539743_0']"
SO_2017_06_11_Instance_37457,"[['275'], ['281'], 'domain', 'SO:0000417', 'polypeptide_domain', '16539743_1']"
SO_2017_06_11_Instance_37459,"[['483'], ['489'], 'domain', 'SO:0000417', 'polypeptide_domain', '16539743_2']"
SO_2017_06_11_Instance_37461,"[['638'], ['644'], 'domain', 'SO:0000417', 'polypeptide_domain', '16539743_2']"
