GO_MF_2016_02_16_Instance_70275,"[['9121'], ['9134'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_52']"
GO_MF_2016_02_16_Instance_70277,"[['9389'], ['9402'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_53']"
GO_MF_2016_02_16_Instance_70279,"[['9613'], ['9626'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_55']"
GO_MF_2016_02_16_Instance_70281,"[['13130'], ['13143'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_72']"
GO_MF_2016_02_16_Instance_70283,"[['13471'], ['13484'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_74']"
GO_MF_2016_02_16_Instance_70287,"[['15662'], ['15675'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_83']"
GO_MF_2016_02_16_Instance_70291,"[['18721'], ['18734'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_97']"
GO_MF_2016_02_16_Instance_70293,"[['18946'], ['18956'], 'hybridized', 'GO:0097617', 'annealing activity', '14611657_98']"
GO_MF_2016_02_16_Instance_70295,"[['19157'], ['19166'], 'hybridize', 'GO:0097617', 'annealing activity', '14611657_98']"
GO_MF_2016_02_16_Instance_70297,"[['20210'], ['20223'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_103']"
GO_MF_2016_02_16_Instance_70301,"[['33263'], ['33277'], 'hybridizations', 'GO:0097617', 'annealing activity', '14611657_173']"
GO_MF_2016_02_16_Instance_70305,"[['39394'], ['39407'], 'Hybridization', 'GO:0097617', 'annealing activity', '14611657_207']"
GO_MF_2016_02_16_Instance_70307,"[['39543'], ['39552'], 'annealing', 'GO:0097617', 'annealing activity', '14611657_207']"
GO_MF_2016_02_16_Instance_70309,"[['39599'], ['39612'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_208']"
GO_MF_2016_02_16_Instance_70313,"[['45824'], ['45833'], 'annealing', 'GO:0097617', 'annealing activity', '14611657_246']"
GO_MF_2016_02_16_Instance_70315,"[['47459'], ['47472'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_258']"
GO_MF_2016_02_16_Instance_70317,"[['48019'], ['48032'], 'Hybridization', 'GO:0097617', 'annealing activity', '14611657_261']"
GO_MF_2016_02_16_Instance_70319,"[['48152'], ['48161'], 'hybridize', 'GO:0097617', 'annealing activity', '14611657_262']"
GO_MF_2016_02_16_Instance_70321,"[['48464'], ['48475'], 'hybridizing', 'GO:0097617', 'annealing activity', '14611657_264']"
GO_MF_2016_02_16_Instance_70323,"[['47602'], ['47615'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_259']"
GO_MF_2016_02_16_Instance_70333,"[['52412'], ['52425'], 'hybridization', 'GO:0097617', 'annealing activity', '14611657_289']"
GO_MF_2016_02_16_Instance_70335,"[['55195'], ['55204'], 'annealing', 'GO:0097617', 'annealing activity', '14611657_308']"
