UBERON_Instance_570006,"[['33663'], ['33668'], 'brain', 'UBERON:0000955', 'brain', '16628246_177']"
UBERON_Instance_570008,"[['27209'], ['27218'], 'forebrain', 'UBERON:0001890', 'forebrain', '16628246_144']"
UBERON_Instance_570010,"[['27827'], ['27836'], 'forebrain', 'UBERON:0001890', 'forebrain', '16628246_147']"
UBERON_Instance_570012,"[['39695'], ['39704'], 'forebrain', 'UBERON:0001890', 'forebrain', '16628246_206']"
UBERON_Instance_570354,"[['17287'], ['17296'], 'head fold', 'UBERON:0009746', 'head fold of embryonic disc', '16628246_97']"
UBERON_Instance_570356,"[['58082'], ['58091'], 'head fold', 'UBERON:0009746', 'head fold of embryonic disc', '16628246_336']"
UBERON_Instance_570358,"[['58209'], ['58218'], 'head fold', 'UBERON:0009746', 'head fold of embryonic disc', '16628246_338']"
UBERON_Instance_570360,"[['58205'], ['58207'], 'hf', 'UBERON:0009746', 'head fold of embryonic disc', '16628246_338']"
UBERON_Instance_570362,"[['59370'], ['59378'], 'headfold', 'UBERON:0009746', 'head fold of embryonic disc', '16628246_346']"
UBERON_Instance_570376,"[['12866'], ['12881'], 'Early Embryonic', 'UBERON:0019248', 'early embryo', '16628246_68']"
UBERON_Instance_570448,"[['14662'], ['14671'], 'embryonic', 'UBERON:0000922', 'embryo', '16628246_77']"
UBERON_Instance_570450,"[['14786'], ['14793'], 'Embryos', 'UBERON:0000922', 'embryo', '16628246_79']"
UBERON_Instance_570452,"[['14904'], ['14910'], 'embryo', 'UBERON:0000922', 'embryo', '16628246_79']"
UBERON_Instance_570454,"[['15266'], ['15275'], 'embryonic', 'UBERON:0000922', 'embryo', '16628246_83']"
UBERON_Instance_570456,"[['15353'], ['15360'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_84']"
UBERON_Instance_570458,"[['15377'], ['15384'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_84']"
UBERON_Instance_570460,"[['15664'], ['15671'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_85']"
UBERON_Instance_570462,"[['15715'], ['15724'], 'embryonic', 'UBERON:0000922', 'embryo', '16628246_86']"
UBERON_Instance_570466,"[['16470'], ['16477'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_91']"
UBERON_Instance_570468,"[['16586'], ['16593'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_91']"
UBERON_Instance_570472,"[['16906'], ['16915'], 'embryonic', 'UBERON:0000922', 'embryo', '16628246_93']"
UBERON_Instance_570474,"[['16956'], ['16963'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_94']"
UBERON_Instance_570476,"[['17204'], ['17210'], 'embryo', 'UBERON:0000922', 'embryo', '16628246_96']"
UBERON_Instance_570478,"[['17523'], ['17530'], 'embryos', 'UBERON:0000922', 'embryo', '16628246_97']"
