	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	17022820	17022820_0	0	235	Genetic	JJ	0	7	O	[None]	[None]	[None]
1	17022820	17022820_0	0	235	background	NN	8	18	O	[None]	[None]	[None]
2	17022820	17022820_0	0	235	determines	VBZ	19	29	O	[None]	[None]	[None]
3	17022820	17022820_0	0	235	response	NN	30	38	O	[None]	[None]	[None]
4	17022820	17022820_0	0	235	to	TO	39	41	O	[None]	[None]	[None]
5	17022820	17022820_0	0	235	hemostasis	NN	42	52	O	[None]	[None]	[None]
6	17022820	17022820_0	0	235	and	CC	53	56	O	[None]	[None]	[None]
7	17022820	17022820_0	0	235	thrombosis	NN	57	67	O	[None]	[None]	[None]
8	17022820	17022820_0	0	235	Abstract	NNP	69	77	O	[None]	[None]	[None]
9	17022820	17022820_0	0	235	Background	NNP	79	89	O	[None]	[None]	[None]
10	17022820	17022820_0	0	235	Thrombosis	NNP	91	101	O	[None]	[None]	[None]
11	17022820	17022820_0	0	235	is	VBZ	102	104	O	[None]	[None]	[None]
12	17022820	17022820_0	0	235	the	DT	105	108	O	[None]	[None]	[None]
13	17022820	17022820_0	0	235	fatal	JJ	109	114	O	[None]	[None]	[None]
14	17022820	17022820_0	0	235	and	CC	115	118	O	[None]	[None]	[None]
15	17022820	17022820_0	0	235	disabling	VBG	119	128	O	[None]	[None]	[None]
16	17022820	17022820_0	0	235	consequence	NN	129	140	O	[None]	[None]	[None]
17	17022820	17022820_0	0	235	of	IN	141	143	O	[None]	[None]	[None]
18	17022820	17022820_0	0	235	cardiovascular	JJ	144	158	B	['UBERON_Instance_630044']	['UBERON:0004535']	['cardiovascular system']
19	17022820	17022820_0	0	235	diseases	NNS	159	167	O	[None]	[None]	[None]
20	17022820	17022820_0	0	235	,	,	167	168	O	[None]	[None]	[None]
21	17022820	17022820_0	0	235	the	DT	169	172	O	[None]	[None]	[None]
22	17022820	17022820_0	0	235	leading	VBG	173	180	O	[None]	[None]	[None]
23	17022820	17022820_0	0	235	cause	NN	181	186	O	[None]	[None]	[None]
24	17022820	17022820_0	0	235	of	IN	187	189	O	[None]	[None]	[None]
25	17022820	17022820_0	0	235	mortality	NN	190	199	O	[None]	[None]	[None]
26	17022820	17022820_0	0	235	and	CC	200	203	O	[None]	[None]	[None]
27	17022820	17022820_0	0	235	morbidity	NN	204	213	O	[None]	[None]	[None]
28	17022820	17022820_0	0	235	in	IN	214	216	O	[None]	[None]	[None]
29	17022820	17022820_0	0	235	Western	JJ	217	224	O	[None]	[None]	[None]
30	17022820	17022820_0	0	235	countries	NNS	225	234	O	[None]	[None]	[None]
31	17022820	17022820_0	0	235	.	.	234	235	O	[None]	[None]	[None]
32	17022820	17022820_1	236	373	Two	CD	236	239	O	[None]	[None]	[None]
33	17022820	17022820_1	236	373	inbred	JJ	240	246	O	[None]	[None]	[None]
34	17022820	17022820_1	236	373	mouse	NN	247	252	O	[None]	[None]	[None]
35	17022820	17022820_1	236	373	strains	NNS	253	260	O	[None]	[None]	[None]
36	17022820	17022820_1	236	373	,	,	260	261	O	[None]	[None]	[None]
37	17022820	17022820_1	236	373	C57BL	NNP	262	267	O	[None]	[None]	[None]
38	17022820	17022820_1	236	373	/	NNP	267	268	O	[None]	[None]	[None]
39	17022820	17022820_1	236	373	6J	CD	268	270	O	[None]	[None]	[None]
40	17022820	17022820_1	236	373	and	CC	271	274	O	[None]	[None]	[None]
41	17022820	17022820_1	236	373	A	NNP	275	276	O	[None]	[None]	[None]
42	17022820	17022820_1	236	373	/	NNP	276	277	O	[None]	[None]	[None]
43	17022820	17022820_1	236	373	J	NNP	277	278	O	[None]	[None]	[None]
44	17022820	17022820_1	236	373	,	,	278	279	O	[None]	[None]	[None]
45	17022820	17022820_1	236	373	have	VBP	280	284	O	[None]	[None]	[None]
46	17022820	17022820_1	236	373	marked	VBN	285	291	O	[None]	[None]	[None]
47	17022820	17022820_1	236	373	differences	NNS	292	303	O	[None]	[None]	[None]
48	17022820	17022820_1	236	373	in	IN	304	306	O	[None]	[None]	[None]
49	17022820	17022820_1	236	373	susceptibility	NN	307	321	O	[None]	[None]	[None]
50	17022820	17022820_1	236	373	to	TO	322	324	O	[None]	[None]	[None]
51	17022820	17022820_1	236	373	obesity	NN	325	332	O	[None]	[None]	[None]
52	17022820	17022820_1	236	373	,	,	332	333	O	[None]	[None]	[None]
53	17022820	17022820_1	236	373	atherosclerosis	NN	334	349	O	[None]	[None]	[None]
54	17022820	17022820_1	236	373	,	,	349	350	O	[None]	[None]	[None]
55	17022820	17022820_1	236	373	and	CC	351	354	O	[None]	[None]	[None]
56	17022820	17022820_1	236	373	vessel	NN	355	361	B	['UBERON_Instance_641178']	['UBERON:0000055']	['vessel']
57	17022820	17022820_1	236	373	remodeling	NN	362	372	O	[None]	[None]	[None]
58	17022820	17022820_1	236	373	.	.	372	373	O	[None]	[None]	[None]
59	17022820	17022820_2	374	498	However	RB	374	381	O	[None]	[None]	[None]
60	17022820	17022820_2	374	498	,	,	381	382	O	[None]	[None]	[None]
61	17022820	17022820_2	374	498	it	PRP	383	385	O	[None]	[None]	[None]
62	17022820	17022820_2	374	498	is	VBZ	386	388	O	[None]	[None]	[None]
63	17022820	17022820_2	374	498	unclear	JJ	389	396	O	[None]	[None]	[None]
64	17022820	17022820_2	374	498	how	WRB	397	400	O	[None]	[None]	[None]
65	17022820	17022820_2	374	498	these	DT	401	406	O	[None]	[None]	[None]
66	17022820	17022820_2	374	498	diverse	JJ	407	414	O	[None]	[None]	[None]
67	17022820	17022820_2	374	498	genetic	JJ	415	422	O	[None]	[None]	[None]
68	17022820	17022820_2	374	498	backgrounds	NNS	423	434	O	[None]	[None]	[None]
69	17022820	17022820_2	374	498	influence	NN	435	444	O	[None]	[None]	[None]
70	17022820	17022820_2	374	498	pathways	NNS	445	453	O	[None]	[None]	[None]
71	17022820	17022820_2	374	498	known	VBN	454	459	O	[None]	[None]	[None]
72	17022820	17022820_2	374	498	to	TO	460	462	O	[None]	[None]	[None]
73	17022820	17022820_2	374	498	regulate	VB	463	471	O	[None]	[None]	[None]
74	17022820	17022820_2	374	498	thrombosis	NN	472	482	O	[None]	[None]	[None]
75	17022820	17022820_2	374	498	and	CC	483	486	O	[None]	[None]	[None]
76	17022820	17022820_2	374	498	hemostasis	NN	487	497	O	[None]	[None]	[None]
77	17022820	17022820_2	374	498	.	.	497	498	O	[None]	[None]	[None]
78	17022820	17022820_3	499	681	The	DT	499	502	O	[None]	[None]	[None]
79	17022820	17022820_3	499	681	objective	NN	503	512	O	[None]	[None]	[None]
80	17022820	17022820_3	499	681	of	IN	513	515	O	[None]	[None]	[None]
