organism_Instance_130007,"[['26881'], ['26885'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_211']"
organism_Instance_22514,"[['689'], ['693'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_2']"
organism_Instance_22518,"[['5274'], ['5279'], 'mouse', 'NCBITaxon:10088', 'Mus', '12925238_42']"
organism_Instance_22522,"[['5315'], ['5319'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_43']"
organism_Instance_22526,"[['5443'], ['5447'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_46']"
organism_Instance_22530,"[['7641'], ['7646'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_64']"
organism_Instance_22534,"[['7973'], ['7978'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_68']"
organism_Instance_22538,"[['8003'], ['8008'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_68']"
organism_Instance_22542,"[['8576'], ['8580'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_73']"
organism_Instance_22546,"[['8736'], ['8741'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_74']"
organism_Instance_22550,"[['10210'], ['10215'], 'Human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_88']"
organism_Instance_22554,"[['11237'], ['11242'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_101']"
organism_Instance_22558,"[['12335'], ['12339'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_109']"
organism_Instance_22562,"[['14654'], ['14658'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_129']"
organism_Instance_22566,"[['15605'], ['15611'], 'murine', 'NCBITaxon:39107', 'Murinae', '12925238_135']"
organism_Instance_22570,"[['16070'], ['16074'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_138']"
organism_Instance_22574,"[['16171'], ['16175'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_139']"
organism_Instance_22578,"[['17396'], ['17401'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_150']"
organism_Instance_22582,"[['17625'], ['17630'], 'mouse', 'NCBITaxon:10088', 'Mus', '12925238_150']"
organism_Instance_22586,"[['17690'], ['17696'], 'murine', 'NCBITaxon:39107', 'Murinae', '12925238_151']"
organism_Instance_22590,"[['17764'], ['17769'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_151']"
organism_Instance_22594,"[['17906'], ['17910'], 'mice', 'NCBITaxon:10088', 'Mus', '12925238_152']"
organism_Instance_22598,"[['18264'], ['18270'], 'murine', 'NCBITaxon:39107', 'Murinae', '12925238_157']"
organism_Instance_22602,"[['18635'], ['18641'], 'Murine', 'NCBITaxon:39107', 'Murinae', '12925238_158']"
organism_Instance_22606,"[['18735'], ['18740'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_158']"
organism_Instance_22610,"[['18825'], ['18830'], 'human', 'NCBITaxon:9606', 'Homo sapiens', '12925238_159']"
organism_Instance_22614,"[['21042'], ['21047'], 'mouse', 'NCBITaxon:10088', 'Mus', '12925238_176']"
organism_Instance_22618,"[['23853'], ['23858'], 'mouse', 'NCBITaxon:10088', 'Mus', '12925238_191']"
organism_Instance_22622,"[['25706'], ['25712'], 'murine', 'NCBITaxon:39107', 'Murinae', '12925238_205']"
