	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	16110338	16110338_0	0	210	A	DT	0	1	O	[None]	[None]	[None]
1	16110338	16110338_0	0	210	Hybrid	NNP	2	8	O	[None]	[None]	[None]
2	16110338	16110338_0	0	210	Photoreceptor	NNP	9	22	O	[None]	[None]	[None]
3	16110338	16110338_0	0	210	Expressing	NNP	23	33	B	['GO_BP_2016_02_16_Instance_32737']	['GO:0010467']	['gene expression']
4	16110338	16110338_0	0	210	Both	NNP	34	38	O	[None]	[None]	[None]
5	16110338	16110338_0	0	210	Rod	NNP	39	42	O	[None]	[None]	[None]
6	16110338	16110338_0	0	210	and	CC	43	46	O	[None]	[None]	[None]
7	16110338	16110338_0	0	210	Cone	NNP	47	51	O	[None]	[None]	[None]
8	16110338	16110338_0	0	210	Genes	NNP	52	57	O	[None]	[None]	[None]
9	16110338	16110338_0	0	210	in	IN	58	60	O	[None]	[None]	[None]
10	16110338	16110338_0	0	210	a	DT	61	62	O	[None]	[None]	[None]
11	16110338	16110338_0	0	210	Mouse	NNP	63	68	O	[None]	[None]	[None]
12	16110338	16110338_0	0	210	Model	NNP	69	74	O	[None]	[None]	[None]
13	16110338	16110338_0	0	210	of	IN	75	77	O	[None]	[None]	[None]
14	16110338	16110338_0	0	210	Enhanced	NNP	78	86	O	[None]	[None]	[None]
15	16110338	16110338_0	0	210	S	NNP	87	88	O	[None]	[None]	[None]
16	16110338	16110338_0	0	210	-	:	88	89	O	[None]	[None]	[None]
17	16110338	16110338_0	0	210	Cone	NN	89	93	O	[None]	[None]	[None]
18	16110338	16110338_0	0	210	Syndrome	NNP	94	102	O	[None]	[None]	[None]
19	16110338	16110338_0	0	210	Abstract	NNP	104	112	O	[None]	[None]	[None]
20	16110338	16110338_0	0	210	Rod	NNP	114	117	O	[None]	[None]	[None]
21	16110338	16110338_0	0	210	and	CC	118	121	O	[None]	[None]	[None]
22	16110338	16110338_0	0	210	cone	NN	122	126	O	[None]	[None]	[None]
23	16110338	16110338_0	0	210	photoreceptors	NNS	127	141	O	[None]	[None]	[None]
24	16110338	16110338_0	0	210	subserve	VBP	142	150	O	[None]	[None]	[None]
25	16110338	16110338_0	0	210	vision	NN	151	157	B	['GO_BP_2016_02_16_Instance_35293']	['GO:0007601']	['visual perception']
26	16110338	16110338_0	0	210	under	IN	158	163	O	[None]	[None]	[None]
27	16110338	16110338_0	0	210	dim	NN	164	167	O	[None]	[None]	[None]
28	16110338	16110338_0	0	210	and	CC	168	171	O	[None]	[None]	[None]
29	16110338	16110338_0	0	210	bright	JJ	172	178	O	[None]	[None]	[None]
30	16110338	16110338_0	0	210	light	NN	179	184	O	[None]	[None]	[None]
31	16110338	16110338_0	0	210	conditions	NNS	185	195	O	[None]	[None]	[None]
32	16110338	16110338_0	0	210	,	,	195	196	O	[None]	[None]	[None]
33	16110338	16110338_0	0	210	respectively	RB	197	209	O	[None]	[None]	[None]
34	16110338	16110338_0	0	210	.	.	209	210	O	[None]	[None]	[None]
35	16110338	16110338_1	211	354	The	DT	211	214	O	[None]	[None]	[None]
36	16110338	16110338_1	211	354	differences	NNS	215	226	O	[None]	[None]	[None]
37	16110338	16110338_1	211	354	in	IN	227	229	O	[None]	[None]	[None]
38	16110338	16110338_1	211	354	their	PRP$	230	235	O	[None]	[None]	[None]
39	16110338	16110338_1	211	354	function	NN	236	244	O	[None]	[None]	[None]
40	16110338	16110338_1	211	354	are	VBP	245	248	O	[None]	[None]	[None]
41	16110338	16110338_1	211	354	thought	VBN	249	256	O	[None]	[None]	[None]
42	16110338	16110338_1	211	354	to	TO	257	259	O	[None]	[None]	[None]
43	16110338	16110338_1	211	354	stem	VB	260	264	O	[None]	[None]	[None]
44	16110338	16110338_1	211	354	from	IN	265	269	O	[None]	[None]	[None]
45	16110338	16110338_1	211	354	their	PRP$	270	275	O	[None]	[None]	[None]
46	16110338	16110338_1	211	354	different	JJ	276	285	O	[None]	[None]	[None]
47	16110338	16110338_1	211	354	gene	NN	286	290	B	['GO_BP_2016_02_16_Instance_47131']	['GO:0010467']	['gene expression']
48	16110338	16110338_1	211	354	expression	NN	291	301	I	['GO_BP_2016_02_16_Instance_47131']	['GO:0010467']	['gene expression']
49	16110338	16110338_1	211	354	patterns	NNS	302	310	O	[None]	[None]	[None]
50	16110338	16110338_1	211	354	,	,	310	311	O	[None]	[None]	[None]
51	16110338	16110338_1	211	354	morphologies	NNS	312	324	O	[None]	[None]	[None]
52	16110338	16110338_1	211	354	,	,	324	325	O	[None]	[None]	[None]
53	16110338	16110338_1	211	354	and	CC	326	329	O	[None]	[None]	[None]
54	16110338	16110338_1	211	354	synaptic	JJ	330	338	O	[None]	[None]	[None]
55	16110338	16110338_1	211	354	connectivities	NNS	339	353	O	[None]	[None]	[None]
56	16110338	16110338_1	211	354	.	.	353	354	O	[None]	[None]	[None]
57	16110338	16110338_2	355	515	In	IN	355	357	O	[None]	[None]	[None]
58	16110338	16110338_2	355	515	this	DT	358	362	O	[None]	[None]	[None]
59	16110338	16110338_2	355	515	study	NN	363	368	O	[None]	[None]	[None]
60	16110338	16110338_2	355	515	,	,	368	369	O	[None]	[None]	[None]
61	16110338	16110338_2	355	515	we	PRP	370	372	O	[None]	[None]	[None]
62	16110338	16110338_2	355	515	have	VBP	373	377	O	[None]	[None]	[None]
63	16110338	16110338_2	355	515	examined	VBN	378	386	O	[None]	[None]	[None]
64	16110338	16110338_2	355	515	the	DT	387	390	O	[None]	[None]	[None]
65	16110338	16110338_2	355	515	photoreceptor	NN	391	404	O	[None]	[None]	[None]
66	16110338	16110338_2	355	515	cells	NNS	405	410	O	[None]	[None]	[None]
67	16110338	16110338_2	355	515	of	IN	411	413	O	[None]	[None]	[None]
68	16110338	16110338_2	355	515	the	DT	414	417	O	[None]	[None]	[None]
69	16110338	16110338_2	355	515	retinal	JJ	418	425	O	[None]	[None]	[None]
70	16110338	16110338_2	355	515	degeneration	NN	426	438	O	[None]	[None]	[None]
71	16110338	16110338_2	355	515	7	CD	439	440	O	[None]	[None]	[None]
72	16110338	16110338_2	355	515	(	(	441	442	O	[None]	[None]	[None]
73	16110338	16110338_2	355	515	rd7	NN	442	445	O	[None]	[None]	[None]
74	16110338	16110338_2	355	515	)	)	445	446	O	[None]	[None]	[None]
75	16110338	16110338_2	355	515	mutant	NN	447	453	O	[None]	[None]	[None]
76	16110338	16110338_2	355	515	mouse	NN	454	459	O	[None]	[None]	[None]
77	16110338	16110338_2	355	515	,	,	459	460	O	[None]	[None]	[None]
78	16110338	16110338_2	355	515	a	DT	461	462	O	[None]	[None]	[None]
79	16110338	16110338_2	355	515	model	NN	463	468	O	[None]	[None]	[None]
80	16110338	16110338_2	355	515	for	IN	469	472	O	[None]	[None]	[None]
81	16110338	16110338_2	355	515	the	DT	473	476	O	[None]	[None]	[None]
82	16110338	16110338_2	355	515	human	JJ	477	482	O	[None]	[None]	[None]
83	16110338	16110338_2	355	515	enhanced	VBD	483	491	O	[None]	[None]	[None]
84	16110338	16110338_2	355	515	S	NNP	492	493	O	[None]	[None]	[None]
85	16110338	16110338_2	355	515	-	:	493	494	O	[None]	[None]	[None]
86	16110338	16110338_2	355	515	cone	NN	494	498	O	[None]	[None]	[None]
87	16110338	16110338_2	355	515	syndrome	NN	499	507	O	[None]	[None]	[None]
88	16110338	16110338_2	355	515	(	(	508	509	O	[None]	[None]	[None]
89	16110338	16110338_2	355	515	ESCS	NNP	509	513	O	[None]	[None]	[None]
90	16110338	16110338_2	355	515	).	NNP	513	515	O	[None]	[None]	[None]
91	16110338	16110338_3	516	655	This	DT	516	520	O	[None]	[None]	[None]
92	16110338	16110338_3	516	655	mutant	JJ	521	527	O	[None]	[None]	[None]
93	16110338	16110338_3	516	655	carries	VBZ	528	535	O	[None]	[None]	[None]
94	16110338	16110338_3	516	655	a	DT	536	537	O	[None]	[None]	[None]
95	16110338	16110338_3	516	655	spontaneous	JJ	538	549	O	[None]	[None]	[None]
96	16110338	16110338_3	516	655	deletion	NN	550	558	O	[None]	[None]	[None]
97	16110338	16110338_3	516	655	in	IN	559	561	O	[None]	[None]	[None]
98	16110338	16110338_3	516	655	the	DT	562	565	O	[None]	[None]	[None]
99	16110338	16110338_3	516	655	mouse	NN	566	571	O	[None]	[None]	[None]
100	16110338	16110338_3	516	655	ortholog	NN	572	580	O	[None]	[None]	[None]
101	16110338	16110338_3	516	655	of	IN	581	583	O	[None]	[None]	[None]
102	16110338	16110338_3	516	655	NR2E3	NNP	584	589	O	[None]	[None]	[None]
103	16110338	16110338_3	516	655	,	,	589	590	O	[None]	[None]	[None]
104	16110338	16110338_3	516	655	an	DT	591	593	O	[None]	[None]	[None]
105	16110338	16110338_3	516	655	orphan	JJ	594	600	O	[None]	[None]	[None]
106	16110338	16110338_3	516	655	nuclear	JJ	601	608	O	[None]	[None]	[None]
107	16110338	16110338_3	516	655	receptor	NN	609	617	O	[None]	[None]	[None]
108	16110338	16110338_3	516	655	transcription	NN	618	631	O	[None]	[None]	[None]
109	16110338	16110338_3	516	655	factor	NN	632	638	O	[None]	[None]	[None]
110	16110338	16110338_3	516	655	mutated	VBD	639	646	O	[None]	[None]	[None]
111	16110338	16110338_3	516	655	in	IN	647	649	O	[None]	[None]	[None]
112	16110338	16110338_3	516	655	ESCS	NNP	650	654	O	[None]	[None]	[None]
113	16110338	16110338_3	516	655	.	.	654	655	O	[None]	[None]	[None]
114	16110338	16110338_4	656	860	Employing	VBG	656	665	O	[None]	[None]	[None]
115	16110338	16110338_4	656	860	microarray	NN	666	676	O	[None]	[None]	[None]
