MOP_Instance_200004,"[['29942'], ['29952'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_213']"
MOP_Instance_200006,"[['32880'], ['32890'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_238']"
MOP_Instance_200010,"[['33167'], ['33177'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_239']"
MOP_Instance_200012,"[['33984'], ['33994'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_245']"
MOP_Instance_200014,"[['34269'], ['34279'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_246']"
MOP_Instance_200016,"[['34387'], ['34397'], 'conjugated', 'MOP:0000779', 'formation of covalent bond', '16121255_246']"
MOP_Instance_200018,"[['12176'], ['12183'], 'cleaves', 'MOP:0000780', 'breaking of covalent bond', '16121255_84']"
MOP_Instance_200032,"[['19622'], ['19634'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_138']"
MOP_Instance_200034,"[['19702'], ['19714'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_138']"
MOP_Instance_200036,"[['19839'], ['19851'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_139']"
MOP_Instance_200038,"[['19915'], ['19927'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_139']"
MOP_Instance_200040,"[['21945'], ['21958'], 'biotinylation', 'MOP:0000093', 'biotinylation', '16121255_156']"
MOP_Instance_200052,"[['30541'], ['30554'], 'biotinylation', 'MOP:0000093', 'biotinylation', '16121255_219']"
MOP_Instance_200054,"[['31499'], ['31512'], 'biotinylation', 'MOP:0000093', 'biotinylation', '16121255_227']"
MOP_Instance_200056,"[['32294'], ['32306'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_233']"
MOP_Instance_200060,"[['41504'], ['41516'], 'biotinylated', 'MOP:0000093', 'biotinylation', '16121255_305']"
