	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	16670015	16670015_0	0	320	Genome	NNP	0	6	O	[None]	[None]	[None]
1	16670015	16670015_0	0	320	-	:	6	7	O	[None]	[None]	[None]
2	16670015	16670015_0	0	320	wide	JJ	7	11	O	[None]	[None]	[None]
3	16670015	16670015_0	0	320	isolation	NN	12	21	O	[None]	[None]	[None]
4	16670015	16670015_0	0	320	of	IN	22	24	O	[None]	[None]	[None]
5	16670015	16670015_0	0	320	growth	NN	25	31	O	[None]	[None]	[None]
6	16670015	16670015_0	0	320	and	CC	32	35	O	[None]	[None]	[None]
7	16670015	16670015_0	0	320	obesity	NN	36	43	O	[None]	[None]	[None]
8	16670015	16670015_0	0	320	QTL	NNP	44	47	O	[None]	[None]	[None]
9	16670015	16670015_0	0	320	using	VBG	48	53	O	[None]	[None]	[None]
10	16670015	16670015_0	0	320	mouse	RB	54	59	O	[None]	[None]	[None]
11	16670015	16670015_0	0	320	speed	NN	60	65	O	[None]	[None]	[None]
12	16670015	16670015_0	0	320	congenic	JJ	66	74	O	[None]	[None]	[None]
13	16670015	16670015_0	0	320	strains	NNS	75	82	O	[None]	[None]	[None]
14	16670015	16670015_0	0	320	Abstract	NNP	84	92	O	[None]	[None]	[None]
15	16670015	16670015_0	0	320	Background	NNP	94	104	O	[None]	[None]	[None]
16	16670015	16670015_0	0	320	High	NNP	106	110	O	[None]	[None]	[None]
17	16670015	16670015_0	0	320	growth	NN	111	117	O	[None]	[None]	[None]
18	16670015	16670015_0	0	320	(	(	118	119	O	[None]	[None]	[None]
19	16670015	16670015_0	0	320	hg	NN	119	121	O	[None]	[None]	[None]
20	16670015	16670015_0	0	320	)	)	121	122	O	[None]	[None]	[None]
21	16670015	16670015_0	0	320	modifier	NN	123	131	O	[None]	[None]	[None]
22	16670015	16670015_0	0	320	and	CC	132	135	O	[None]	[None]	[None]
23	16670015	16670015_0	0	320	background	NN	136	146	O	[None]	[None]	[None]
24	16670015	16670015_0	0	320	independent	JJ	147	158	O	[None]	[None]	[None]
25	16670015	16670015_0	0	320	quantitative	JJ	159	171	O	[None]	[None]	[None]
26	16670015	16670015_0	0	320	trait	NN	172	177	O	[None]	[None]	[None]
27	16670015	16670015_0	0	320	loci	NN	178	182	O	[None]	[None]	[None]
28	16670015	16670015_0	0	320	(	(	183	184	O	[None]	[None]	[None]
29	16670015	16670015_0	0	320	QTL	NNP	184	187	O	[None]	[None]	[None]
30	16670015	16670015_0	0	320	)	)	187	188	O	[None]	[None]	[None]
31	16670015	16670015_0	0	320	affecting	VBG	189	198	O	[None]	[None]	[None]
32	16670015	16670015_0	0	320	growth	NN	199	205	O	[None]	[None]	[None]
33	16670015	16670015_0	0	320	,	,	205	206	O	[None]	[None]	[None]
34	16670015	16670015_0	0	320	adiposity	NN	207	216	O	[None]	[None]	[None]
35	16670015	16670015_0	0	320	and	CC	217	220	O	[None]	[None]	[None]
36	16670015	16670015_0	0	320	carcass	NN	221	228	O	[None]	[None]	[None]
37	16670015	16670015_0	0	320	composition	NN	229	240	O	[None]	[None]	[None]
38	16670015	16670015_0	0	320	were	VBD	241	245	O	[None]	[None]	[None]
39	16670015	16670015_0	0	320	previously	RB	246	256	O	[None]	[None]	[None]
40	16670015	16670015_0	0	320	identified	VBN	257	267	O	[None]	[None]	[None]
41	16670015	16670015_0	0	320	on	IN	268	270	O	[None]	[None]	[None]
42	16670015	16670015_0	0	320	mouse	NN	271	276	O	[None]	[None]	[None]
43	16670015	16670015_0	0	320	chromosomes	NNS	277	288	O	[None]	[None]	[None]
