CHEBI_2015_08_26_backup_Instance_20061,"[['6303', '6316'], ['6311', '6327'], 'dopamine ... antagonists', 'CHEBI:48561', 'dopaminergic antagonist', '15061865_33']"
CHEBI_2015_08_26_Instance_13157,"[['19327'], ['19339'], 'dopaminergic', 'CHEBI:18243', 'dopamine', '15061865_112']"
CHEBI_2015_08_26_Instance_13159,"[['19469'], ['19481'], 'dopaminergic', 'CHEBI:18243', 'dopamine', '15061865_113']"
CHEBI_2015_08_26_Instance_16415,"[['0'], ['8'], 'Dopamine', 'CHEBI:18243', 'dopamine', '15061865_0']"
CHEBI_2015_08_26_Instance_16417,"[['115'], ['123'], 'Dopamine', 'CHEBI:18243', 'dopamine', '15061865_0']"
CHEBI_2015_08_26_Instance_16419,"[['434'], ['442'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_1']"
CHEBI_2015_08_26_Instance_16421,"[['697'], ['705'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_3']"
CHEBI_2015_08_26_Instance_16423,"[['845'], ['853'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_3']"
CHEBI_2015_08_26_Instance_16425,"[['1165'], ['1173'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_5']"
CHEBI_2015_08_26_Instance_16427,"[['1445'], ['1453'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_7']"
CHEBI_2015_08_26_Instance_16429,"[['1712'], ['1720'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_8']"
CHEBI_2015_08_26_Instance_16431,"[['1951'], ['1959'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_9']"
CHEBI_2015_08_26_Instance_16433,"[['2110'], ['2118'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_10']"
CHEBI_2015_08_26_Instance_16435,"[['2331'], ['2339'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_11']"
CHEBI_2015_08_26_Instance_16437,"[['3506'], ['3514'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_20']"
CHEBI_2015_08_26_Instance_16439,"[['3779'], ['3787'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_21']"
CHEBI_2015_08_26_Instance_16441,"[['3820'], ['3828'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_21']"
CHEBI_2015_08_26_Instance_16443,"[['4091'], ['4099'], 'Dopamine', 'CHEBI:18243', 'dopamine', '15061865_23']"
CHEBI_2015_08_26_Instance_16445,"[['4324'], ['4332'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_24']"
CHEBI_2015_08_26_Instance_16447,"[['4527'], ['4535'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_25']"
CHEBI_2015_08_26_Instance_16449,"[['4643'], ['4651'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_26']"
CHEBI_2015_08_26_Instance_16451,"[['5081'], ['5089'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_28']"
CHEBI_2015_08_26_Instance_16453,"[['5548'], ['5556'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_30']"
CHEBI_2015_08_26_Instance_16455,"[['5720'], ['5728'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_31']"
CHEBI_2015_08_26_Instance_16457,"[['6353'], ['6361'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_34']"
CHEBI_2015_08_26_Instance_16459,"[['6903'], ['6911'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_37']"
CHEBI_2015_08_26_Instance_16461,"[['7218'], ['7226'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_39']"
CHEBI_2015_08_26_Instance_16463,"[['7499'], ['7507'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_41']"
CHEBI_2015_08_26_Instance_16465,"[['7686'], ['7694'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_41']"
CHEBI_2015_08_26_Instance_16467,"[['7900'], ['7908'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_42']"
CHEBI_2015_08_26_Instance_16469,"[['9516'], ['9524'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_52']"
CHEBI_2015_08_26_Instance_16471,"[['11741'], ['11749'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_68']"
CHEBI_2015_08_26_Instance_16473,"[['12483'], ['12491'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_71']"
CHEBI_2015_08_26_Instance_16475,"[['12515'], ['12523'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_71']"
CHEBI_2015_08_26_Instance_16477,"[['12613'], ['12621'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_72']"
CHEBI_2015_08_26_Instance_16479,"[['13095'], ['13103'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_76']"
CHEBI_2015_08_26_Instance_16481,"[['13515'], ['13523'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_78']"
CHEBI_2015_08_26_Instance_16483,"[['13563'], ['13571'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_79']"
CHEBI_2015_08_26_Instance_16485,"[['13582'], ['13590'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_79']"
CHEBI_2015_08_26_Instance_16487,"[['14731'], ['14739'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_87']"
CHEBI_2015_08_26_Instance_16489,"[['15779'], ['15787'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_96']"
CHEBI_2015_08_26_Instance_16491,"[['17103'], ['17111'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_103']"
CHEBI_2015_08_26_Instance_16493,"[['17700'], ['17708'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_105']"
CHEBI_2015_08_26_Instance_16495,"[['18270'], ['18278'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_106']"
CHEBI_2015_08_26_Instance_16497,"[['18956'], ['18964'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_110']"
CHEBI_2015_08_26_Instance_16499,"[['18984'], ['18992'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_110']"
CHEBI_2015_08_26_Instance_16501,"[['19182'], ['19190'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_111']"
CHEBI_2015_08_26_Instance_16503,"[['19765'], ['19773'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_115']"
CHEBI_2015_08_26_Instance_16505,"[['19929'], ['19937'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_116']"
CHEBI_2015_08_26_Instance_16507,"[['20417'], ['20425'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_120']"
CHEBI_2015_08_26_Instance_16509,"[['21223'], ['21231'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_124']"
CHEBI_2015_08_26_Instance_16511,"[['21658'], ['21666'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_126']"
CHEBI_2015_08_26_Instance_16513,"[['21727'], ['21735'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_126']"
CHEBI_2015_08_26_Instance_16515,"[['22045'], ['22053'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_128']"
CHEBI_2015_08_26_Instance_16517,"[['22262'], ['22270'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_128']"
CHEBI_2015_08_26_Instance_16519,"[['23870'], ['23878'], 'Dopamine', 'CHEBI:18243', 'dopamine', '15061865_139']"
CHEBI_2015_08_26_Instance_16521,"[['26552'], ['26560'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_158']"
CHEBI_2015_08_26_Instance_16523,"[['28472'], ['28480'], 'dopamine', 'CHEBI:18243', 'dopamine', '15061865_171']"
CHEBI_2015_08_26_Instance_16525,"[['29133'], ['29141'], 'Dopamine', 'CHEBI:18243', 'dopamine', '15061865_176']"
CHEBI_2015_08_26_Instance_16527,"[['3844'], ['3873'], 'dopamine receptor antagonists', 'CHEBI:48561', 'dopaminergic antagonist', '15061865_21']"
CHEBI_2015_08_26_Instance_16529,"[['4826'], ['4833'], 'cocaine', 'CHEBI:27958', 'cocaine', '15061865_27']"
CHEBI_2015_08_26_Instance_16531,"[['5797'], ['5802'], 'drugs', 'CHEBI:23888', 'drug', '15061865_31']"
CHEBI_2015_08_26_Instance_16533,"[['14653'], ['14658'], 'drugs', 'CHEBI:23888', 'drug', '15061865_87']"
CHEBI_2015_08_26_Instance_16537,"[['13724', '13738'], ['13732', '13748'], 'dopamine ... antagonist', 'CHEBI:48561', 'dopaminergic antagonist', '15061865_81']"
CHEBI_2015_08_26_Instance_170921,"[['3883'], ['3889'], '6-OHDA', 'CHEBI:78741', 'oxidopamine', '15061865_21']"
CHEBI_2015_08_26_Instance_170929,"[['7005'], ['7014'], 'sulpiride', 'CHEBI:32168', 'sulpiride', '15061865_38']"
CHEBI_2015_08_26_Instance_170933,"[['12948'], ['12954'], '6-OHDA', 'CHEBI:78741', 'oxidopamine', '15061865_75']"
CHEBI_2015_08_26_Instance_170954,"[['25410'], ['25417'], 'mixture', 'CHEBI:60004', 'mixture', '15061865_149']"
CHEBI_2015_08_26_Instance_17801,"[['1130'], ['1134'], 'food', 'CHEBI:33290', 'food', '15061865_5']"
CHEBI_2015_08_26_Instance_17803,"[['1249'], ['1253'], 'food', 'CHEBI:33290', 'food', '15061865_5']"
CHEBI_2015_08_26_Instance_17805,"[['1419'], ['1423'], 'food', 'CHEBI:33290', 'food', '15061865_6']"
CHEBI_2015_08_26_Instance_17807,"[['1688'], ['1692'], 'food', 'CHEBI:33290', 'food', '15061865_7']"
CHEBI_2015_08_26_Instance_17809,"[['2698'], ['2702'], 'food', 'CHEBI:33290', 'food', '15061865_13']"
CHEBI_2015_08_26_Instance_17811,"[['2919'], ['2923'], 'food', 'CHEBI:33290', 'food', '15061865_15']"
CHEBI_2015_08_26_Instance_17813,"[['3179'], ['3183'], 'food', 'CHEBI:33290', 'food', '15061865_17']"
CHEBI_2015_08_26_Instance_17815,"[['3377'], ['3381'], 'food', 'CHEBI:33290', 'food', '15061865_18']"
CHEBI_2015_08_26_Instance_17817,"[['4739'], ['4743'], 'food', 'CHEBI:33290', 'food', '15061865_26']"
CHEBI_2015_08_26_Instance_17819,"[['5158'], ['5162'], 'food', 'CHEBI:33290', 'food', '15061865_28']"
CHEBI_2015_08_26_Instance_17821,"[['7997'], ['8001'], 'food', 'CHEBI:33290', 'food', '15061865_42']"
CHEBI_2015_08_26_Instance_17823,"[['8248'], ['8252'], 'food', 'CHEBI:33290', 'food', '15061865_43']"
CHEBI_2015_08_26_Instance_17825,"[['8323'], ['8327'], 'food', 'CHEBI:33290', 'food', '15061865_43']"
CHEBI_2015_08_26_Instance_17827,"[['8461'], ['8465'], 'food', 'CHEBI:33290', 'food', '15061865_44']"
CHEBI_2015_08_26_Instance_17829,"[['8756'], ['8760'], 'food', 'CHEBI:33290', 'food', '15061865_46']"
CHEBI_2015_08_26_Instance_17831,"[['8913'], ['8917'], 'food', 'CHEBI:33290', 'food', '15061865_47']"
CHEBI_2015_08_26_Instance_17833,"[['9337'], ['9341'], 'food', 'CHEBI:33290', 'food', '15061865_50']"
